sub	sess	t	loc	cue	co1	co2	or	resp	rt
2	1	73	1	1	0.6968	0.4046	0	1	0.556
2	1	74	1	1	0.6968	0.4046	0	1	0.681
2	1	75	2	1	0.6968	0.4046	0	1	0.631
2	1	76	2	1	0.6968	0.4046	0	1	0.533
2	1	77	2	1	0.6968	0.4046	1	1	0.535
2	1	78	1	1	0.6968	0.4046	0	1	0.680
2	1	79	2	1	0.6968	0.4046	1	1	0.656
2	1	80	2	1	0.6968	0.4046	0	1	0.536
2	1	81	1	1	0.6968	0.4046	1	0	0.770
2	1	82	2	1	0.6968	0.4046	1	1	0.639
2	1	83	1	1	0.6968	0.4046	0	1	0.553
2	1	84	2	1	0.6968	0.4046	0	1	0.591
2	1	85	1	1	0.6968	0.4046	1	0	0.806
2	1	86	1	1	0.6968	0.4046	1	0	0.984
2	1	87	1	1	0.6968	0.4046	0	0	0.854
2	1	88	1	1	0.6968	0.4046	1	0	0.711
2	1	89	2	1	0.6968	0.4046	0	1	0.773
2	1	90	2	1	0.6968	0.4046	0	1	0.618
2	1	91	1	1	0.6968	0.4046	0	1	0.810
2	1	92	2	1	0.6968	0.4046	1	0	0.709
2	1	93	1	1	0.6968	0.4046	1	1	0.742
2	1	94	2	1	0.6968	0.4046	1	1	0.647
2	1	95	2	1	0.6968	0.4046	0	1	0.607
2	1	96	2	1	0.6968	0.4046	0	1	0.562
2	1	97	1	1	0.6968	0.4046	0	1	0.744
2	1	98	2	1	0.6968	0.4046	0	1	0.504
2	1	99	1	1	0.6968	0.4046	0	1	0.680
2	1	100	2	1	0.6968	0.4046	1	1	0.822
2	1	101	1	1	0.6968	0.4046	0	1	1.330
2	1	102	1	1	0.6968	0.4046	1	0	0.750
2	1	103	1	1	0.6968	0.4046	0	1	1.053
2	1	104	2	1	0.6968	0.4046	0	1	0.754
2	1	105	1	1	0.6968	0.4046	1	1	0.551
2	1	106	2	1	0.6968	0.4046	1	1	0.697
2	1	107	2	1	0.6968	0.4046	1	1	0.704
2	1	108	1	1	0.6968	0.4046	1	1	0.780
2	1	109	2	2	0.6968	0.4046	0	1	1.051
2	1	110	2	2	0.6968	0.4046	1	1	0.849
2	1	111	2	2	0.6968	0.4046	0	1	1.112
2	1	112	1	2	0.6968	0.4046	1	0	1.284
2	1	113	2	2	0.6968	0.4046	0	1	0.731
2	1	114	2	2	0.6968	0.4046	0	1	0.615
2	1	115	2	2	0.6968	0.4046	0	1	0.629
2	1	116	2	2	0.6968	0.4046	1	1	0.618
2	1	117	1	2	0.6968	0.4046	1	0	1.252
2	1	118	2	2	0.6968	0.4046	0	1	0.582
2	1	119	2	2	0.6968	0.4046	1	1	0.664
2	1	120	1	2	0.6968	0.4046	0	1	0.860
2	1	121	2	2	0.6968	0.4046	1	1	0.937
2	1	122	2	2	0.6968	0.4046	1	1	0.683
2	1	123	2	2	0.6968	0.4046	1	0	0.754
2	1	124	1	2	0.6968	0.4046	0	1	0.697
2	1	125	2	2	0.6968	0.4046	1	1	1.304
2	1	126	2	2	0.6968	0.4046	0	0	0.622
2	1	127	2	2	0.6968	0.4046	1	1	1.384
2	1	128	2	2	0.6968	0.4046	0	1	0.705
2	1	129	2	2	0.6968	0.4046	0	1	0.755
2	1	130	2	2	0.6968	0.4046	0	1	0.761
2	1	131	1	2	0.6968	0.4046	0	0	2.013
2	1	132	2	2	0.6968	0.4046	0	1	1.402
2	1	133	1	2	0.6968	0.4046	1	1	1.812
2	1	134	2	2	0.6968	0.4046	0	1	0.855
2	1	135	2	2	0.6968	0.4046	0	1	0.716
2	1	136	2	2	0.6968	0.4046	1	0	0.893
2	1	137	1	2	0.6968	0.4046	1	1	1.040
2	1	138	2	2	0.6968	0.4046	1	1	1.417
2	1	139	2	2	0.6968	0.4046	0	1	0.729
2	1	140	2	2	0.6968	0.4046	1	0	0.719
2	1	141	2	2	0.6968	0.4046	1	1	0.863
2	1	142	2	2	0.6968	0.4046	1	1	1.256
2	1	143	2	2	0.6968	0.4046	0	1	0.532
2	1	144	1	2	0.6968	0.4046	0	1	0.610
2	1	145	2	2	0.6968	0.4046	1	1	0.588
2	1	146	2	2	0.6968	0.4046	1	1	0.618
2	1	147	2	2	0.6968	0.4046	1	1	0.641
2	1	148	2	2	0.6968	0.4046	0	1	0.608
2	1	149	2	2	0.6968	0.4046	0	1	0.510
2	1	150	2	2	0.6968	0.4046	1	1	0.555
2	1	151	2	2	0.6968	0.4046	1	0	0.603
2	1	152	1	2	0.6968	0.4046	1	1	0.765
2	1	153	2	2	0.6968	0.4046	0	1	0.638
2	1	154	2	2	0.6968	0.4046	0	0	0.757
2	1	155	2	2	0.6968	0.4046	1	1	0.580
2	1	156	2	2	0.6968	0.4046	0	1	0.626
2	1	157	2	2	0.6968	0.4046	1	1	0.560
2	1	158	2	2	0.6968	0.4046	0	1	0.753
2	1	159	2	2	0.6968	0.4046	0	1	0.660
2	1	160	2	2	0.6968	0.4046	1	1	0.561
2	1	161	2	2	0.6968	0.4046	1	0	1.256
2	1	162	2	2	0.6968	0.4046	1	0	0.831
2	1	163	1	2	0.6968	0.4046	0	1	0.815
2	1	164	2	2	0.6968	0.4046	1	1	0.999
2	1	165	1	2	0.6968	0.4046	1	0	0.663
2	1	166	2	2	0.6968	0.4046	0	1	0.603
2	1	167	1	2	0.6968	0.4046	0	1	0.686
2	1	168	2	2	0.6968	0.4046	0	1	0.855
2	1	169	2	2	0.6968	0.4046	1	0	1.204
2	1	170	1	1	0.6968	0.4046	1	1	0.669
2	1	171	2	1	0.6968	0.4046	1	1	0.855
2	1	172	1	3	0.6968	0.4046	0	1	0.697
2	1	173	2	2	0.6968	0.4046	0	1	0.659
2	1	174	1	3	0.6968	0.4046	1	1	0.758
2	1	175	2	2	0.6968	0.4046	1	0	0.935
2	1	176	2	2	0.6968	0.4046	0	1	0.634
2	1	177	2	2	0.6968	0.4046	0	1	0.529
2	1	178	1	1	0.6968	0.4046	0	1	0.697
2	1	179	1	1	0.6968	0.4046	0	1	0.618
2	1	180	2	3	0.6968	0.4046	1	1	0.985
2	1	181	1	2	0.6968	0.4046	0	1	0.817
2	1	182	1	1	0.6968	0.4046	1	0	0.647
2	1	183	2	2	0.6968	0.4046	0	1	0.667
2	1	184	1	3	0.6968	0.4046	1	0	0.569
2	1	185	2	1	0.6968	0.4046	1	0	0.802
2	1	186	1	3	0.6968	0.4046	1	1	0.597
2	1	187	1	1	0.6968	0.4046	0	1	0.623
2	1	188	1	3	0.6968	0.4046	0	1	1.270
2	1	189	2	1	0.6968	0.4046	1	0	0.884
2	1	190	1	3	0.6968	0.4046	1	0	1.011
2	1	191	2	2	0.6968	0.4046	0	1	0.792
2	1	192	1	1	0.6968	0.4046	1	1	0.772
2	1	193	2	2	0.6968	0.4046	1	1	0.730
2	1	194	2	1	0.6968	0.4046	1	1	0.668
2	1	195	1	3	0.6968	0.4046	1	1	1.064
2	1	196	1	3	0.6968	0.4046	1	0	0.634
2	1	197	2	2	0.6968	0.4046	0	0	0.666
2	1	198	1	3	0.6968	0.4046	0	1	0.642
2	1	199	2	2	0.6968	0.4046	1	1	1.019
2	1	200	1	2	0.6968	0.4046	0	1	0.719
2	1	201	2	3	0.6968	0.4046	0	1	0.624
2	1	202	2	1	0.6968	0.4046	0	1	0.542
2	1	203	2	3	0.6968	0.4046	1	1	0.732
2	1	204	2	2	0.6968	0.4046	1	1	0.720
2	1	205	1	3	0.6968	0.4046	0	1	0.613
2	1	206	2	2	0.6968	0.4046	0	1	0.614
2	1	207	1	3	0.6968	0.4046	0	1	0.597
2	1	208	1	3	0.6968	0.4046	1	1	0.584
2	1	209	1	3	0.6968	0.4046	1	1	0.466
2	1	210	2	2	0.6968	0.4046	1	1	0.543
2	1	211	2	2	0.6968	0.4046	0	1	0.759
2	1	212	1	1	0.6968	0.4046	0	1	0.844
2	1	213	1	3	0.6968	0.4046	0	1	0.697
2	1	214	1	2	0.6968	0.4046	1	1	0.720
2	1	215	2	1	0.6968	0.4046	0	1	0.625
2	1	216	1	3	0.6968	0.4046	0	0	0.847
2	1	217	1	2	0.6968	0.4046	1	1	0.767
2	1	218	1	3	0.6968	0.4046	0	1	0.848
2	1	219	2	2	0.6968	0.4046	1	1	0.506
2	1	220	2	2	0.6968	0.4046	1	0	1.160
2	1	221	2	3	0.6968	0.4046	0	1	0.754
2	1	222	2	1	0.6968	0.4046	0	1	0.604
2	1	223	2	1	0.6968	0.4046	0	1	0.612
2	1	224	1	1	0.6968	0.4046	1	1	0.981
2	1	225	2	2	0.6968	0.4046	0	1	0.537
2	1	226	2	1	0.6968	0.4046	1	1	0.616
2	1	227	2	2	0.6968	0.4046	0	1	0.635
2	1	228	1	1	0.6968	0.4046	0	1	0.707
2	1	229	1	1	0.6968	0.4046	1	1	0.861
2	1	230	1	1	0.6968	0.4046	1	1	0.604
2	1	231	2	3	0.6968	0.4046	1	0	0.748
2	1	232	1	3	0.6968	0.4046	0	1	0.532
2	1	233	1	3	0.6968	0.4046	0	1	0.796
2	1	234	1	3	0.6968	0.4046	1	1	0.718
2	1	235	2	2	0.6968	0.4046	1	1	0.869
2	1	236	1	3	0.6968	0.4046	1	1	0.707
2	1	237	2	2	0.6968	0.4046	0	1	0.491
2	1	238	2	2	0.6968	0.4046	0	1	0.578
2	1	239	2	2	0.6968	0.4046	1	1	0.627
2	1	240	1	3	0.6968	0.4046	0	1	0.521
2	1	241	2	2	0.6968	0.4046	1	1	0.826
2	1	242	1	3	0.6968	0.4046	1	1	0.530
2	1	243	1	3	0.6968	0.4046	1	1	0.472
2	1	244	2	1	0.6968	0.4046	1	1	0.745
2	1	245	2	3	0.6968	0.4046	1	1	0.808
2	1	246	2	3	0.6968	0.4046	0	1	0.742
2	1	247	2	2	0.6968	0.4046	0	1	0.571
2	1	248	1	3	0.6968	0.4046	0	1	0.486
2	1	249	2	1	0.6968	0.4046	0	1	0.553
2	1	250	2	2	0.6968	0.4046	0	1	0.592
2	1	251	1	3	0.6968	0.4046	1	1	0.597
2	1	252	1	3	0.6968	0.4046	1	1	0.629
2	1	253	2	1	0.6968	0.4046	0	1	0.557
2	1	254	2	1	0.6968	0.4046	1	0	0.700
2	1	255	1	3	0.6968	0.4046	0	1	0.541
2	1	256	2	2	0.6968	0.4046	1	1	1.053
2	1	257	1	1	0.6968	0.4046	0	1	0.611
2	1	258	2	1	0.6968	0.4046	0	1	0.548
2	1	259	2	3	0.6968	0.4046	0	1	0.753
2	1	260	2	2	0.6968	0.4046	1	1	0.556
2	1	261	2	2	0.6968	0.4046	1	1	0.593
2	1	262	1	1	0.6968	0.4046	1	1	1.018
2	1	263	1	3	0.6968	0.4046	1	1	0.520
2	1	264	1	3	0.6968	0.4046	0	1	0.537
2	1	265	1	1	0.6968	0.4046	0	1	0.549
2	1	266	1	2	0.6968	0.4046	1	0	0.663
2	1	267	1	3	0.6968	0.4046	0	1	0.615
2	1	268	2	2	0.6968	0.4046	0	1	0.652
2	1	269	1	2	0.6968	0.4046	0	1	0.744
2	1	270	1	1	0.6968	0.4046	1	0	0.828
2	1	271	1	2	0.6968	0.4046	0	1	0.511
2	1	272	2	1	0.6968	0.4046	1	1	0.716
2	1	273	1	2	0.6968	0.4046	1	1	0.982
2	1	274	2	2	0.6968	0.4046	0	1	0.827
2	1	275	2	1	0.6968	0.4046	0	1	0.693
2	1	276	2	2	0.6968	0.4046	1	1	0.689
2	1	277	1	1	0.6968	0.4046	0	1	0.701
2	1	278	1	3	0.6968	0.4046	1	1	0.600
2	1	279	1	3	0.6968	0.4046	0	1	0.571
2	1	280	2	2	0.6968	0.4046	1	1	0.702
2	1	281	1	3	0.6968	0.4046	0	1	0.640
2	1	282	1	2	0.6968	0.4046	1	1	0.702
2	1	283	2	2	0.6968	0.4046	1	1	0.631
2	1	284	1	3	0.6968	0.4046	0	1	0.547
2	1	285	1	3	0.6968	0.4046	1	1	0.529
2	1	286	2	2	0.6968	0.4046	0	1	0.658
2	1	287	2	3	0.6968	0.4046	0	1	0.654
2	1	288	1	3	0.6968	0.4046	1	1	0.582
2	1	289	2	2	0.6968	0.4046	1	1	0.635
2	1	290	2	1	0.6968	0.4046	0	1	0.642
2	1	291	1	3	0.6968	0.4046	1	1	0.563
2	1	292	2	2	0.6968	0.4046	1	1	1.087
2	1	293	1	2	0.6968	0.4046	1	1	0.916
2	1	294	2	2	0.6968	0.4046	1	1	0.582
2	1	295	1	3	0.6968	0.4046	0	1	0.539
2	1	296	2	2	0.6968	0.4046	0	1	0.560
2	1	297	1	3	0.6968	0.4046	1	0	0.786
2	1	298	2	2	0.6968	0.4046	1	1	0.619
2	1	299	1	1	0.6968	0.4046	1	0	0.767
2	1	300	2	1	0.6968	0.4046	0	1	0.757
2	1	301	2	1	0.6968	0.4046	1	1	0.781
2	1	302	1	1	0.6968	0.4046	1	1	1.083
2	1	303	2	1	0.6968	0.4046	0	1	0.703
2	1	304	2	2	0.6968	0.4046	1	1	0.590
2	1	305	2	1	0.6968	0.4046	0	1	0.746
2	1	306	1	3	0.6968	0.4046	0	1	0.595
2	1	307	1	3	0.6968	0.4046	1	1	0.942
2	1	308	1	3	0.6968	0.4046	1	0	0.758
2	1	309	2	3	0.6968	0.4046	0	1	0.714
2	1	310	1	2	0.6968	0.4046	0	1	0.779
2	1	311	1	1	0.6968	0.4046	0	1	0.646
2	1	312	2	3	0.6968	0.4046	1	0	1.117
2	1	313	2	2	0.6968	0.4046	0	1	0.569
2	1	314	2	2	0.6968	0.4046	0	1	0.591
2	1	315	1	3	0.6968	0.4046	1	0	0.759
2	1	316	1	3	0.6968	0.4046	0	1	0.638
2	1	317	2	2	0.6968	0.4046	0	1	0.539
2	1	318	1	1	0.6968	0.4046	0	1	0.601
2	1	319	1	2	0.6968	0.4046	0	1	0.960
2	1	320	1	1	0.6968	0.4046	1	1	0.919
2	1	321	2	2	0.6968	0.4046	0	1	0.676
2	1	322	1	3	0.6968	0.4046	0	1	0.553
2	1	323	1	1	0.6968	0.4046	1	1	0.722
2	1	324	2	2	0.6968	0.4046	1	1	0.693
2	1	325	1	3	0.6968	0.4046	0	1	0.580
2	1	326	1	3	0.6968	0.4046	1	1	0.514
2	1	327	2	1	0.6968	0.4046	1	1	0.734
2	1	328	1	1	0.6968	0.4046	0	1	0.566
2	1	329	2	1	0.6968	0.4046	1	1	0.608
2	1	330	2	2	0.6968	0.4046	1	1	0.564
2	1	331	2	2	0.6968	0.4046	0	1	0.515
2	1	332	2	1	0.6968	0.4046	1	1	0.635
2	1	333	1	3	0.6968	0.4046	0	0	0.844
2	1	334	2	3	0.6968	0.4046	1	1	0.646
2	1	335	2	2	0.6968	0.4046	0	1	0.949
2	1	336	1	1	0.6968	0.4046	0	1	0.626
