sub	sess	t	loc	cue	co1	co2	or	resp	rt
3	1	42	1	2	0.3275	0.2965	1	1	0.675
3	1	43	1	2	0.3275	0.2965	0	1	0.782
3	1	44	1	2	0.3275	0.2965	0	1	0.814
3	1	45	1	2	0.3275	0.2965	1	1	1.190
3	1	46	2	2	0.3275	0.2965	1	1	0.733
3	1	47	2	2	0.3275	0.2965	1	1	0.579
3	1	48	1	2	0.3275	0.2965	1	1	0.913
3	1	49	1	2	0.3275	0.2965	0	1	1.057
3	1	50	2	2	0.3275	0.2965	0	1	0.759
3	1	51	1	2	0.3275	0.2965	1	1	0.817
3	1	52	1	2	0.3275	0.2965	1	1	0.793
3	1	53	1	2	0.3275	0.2965	0	1	0.919
3	1	54	2	2	0.3275	0.2965	0	1	0.720
3	1	55	1	2	0.3275	0.2965	0	1	0.716
3	1	56	1	2	0.3275	0.2965	1	1	0.975
3	1	57	1	2	0.3275	0.2965	1	1	0.608
3	1	58	1	2	0.3275	0.2965	0	0	0.826
3	1	59	1	2	0.3275	0.2965	1	1	0.758
3	1	60	1	2	0.3275	0.2965	0	0	0.778
3	1	61	2	3	0.3275	0.2965	0	1	0.775
3	1	62	1	3	0.3275	0.2965	1	1	0.769
3	1	63	2	3	0.3275	0.2965	1	1	0.678
3	1	64	1	3	0.3275	0.2965	0	1	0.561
3	1	65	2	3	0.3275	0.2965	1	0	0.774
3	1	66	2	3	0.3275	0.2965	0	1	0.775
3	1	67	2	3	0.3275	0.2965	1	1	0.449
3	1	68	1	3	0.3275	0.2965	1	1	0.849
3	1	69	2	3	0.3275	0.2965	1	1	0.759
3	1	70	1	3	0.3275	0.2965	0	1	0.926
3	1	71	1	3	0.3275	0.2965	0	1	0.848
3	1	72	1	3	0.3275	0.2965	1	1	0.736
3	1	73	2	3	0.3275	0.2965	0	1	0.781
3	1	74	1	3	0.3275	0.2965	1	1	0.717
3	1	75	1	3	0.3275	0.2965	0	0	0.589
3	1	76	2	3	0.3275	0.2965	0	1	6.042
3	1	77	2	3	0.3275	0.2965	0	1	0.747
3	1	78	1	3	0.3275	0.2965	0	1	1.011
3	1	79	1	3	0.3275	0.2965	1	1	0.851
3	1	80	2	3	0.3275	0.2965	0	1	0.822
3	1	81	1	3	0.3275	0.2965	0	0	0.849
3	1	82	2	3	0.3275	0.2965	0	1	0.706
3	1	83	2	3	0.3275	0.2965	1	1	0.590
3	1	84	1	3	0.3275	0.2965	1	0	0.830
3	1	85	2	3	0.3275	0.2965	1	1	0.823
3	1	86	1	3	0.3275	0.2965	0	0	1.072
3	1	87	1	3	0.3275	0.2965	1	0	0.759
3	1	88	1	3	0.3275	0.2965	0	1	0.983
3	1	89	2	3	0.3275	0.2965	1	0	0.916
3	1	90	2	3	0.3275	0.2965	1	1	1.096
3	1	91	2	3	0.3275	0.2965	0	1	0.642
3	1	92	1	3	0.3275	0.2965	1	1	1.112
3	1	93	1	3	0.3275	0.2965	0	0	1.139
3	1	94	1	3	0.3275	0.2965	0	1	1.688
3	1	95	1	3	0.3275	0.2965	1	1	0.810
3	1	96	1	3	0.3275	0.2965	1	1	0.968
3	1	97	2	3	0.3275	0.2965	0	1	0.790
3	1	98	2	3	0.3275	0.2965	0	1	0.548
3	1	99	2	3	0.3275	0.2965	1	1	0.704
3	1	100	1	3	0.3275	0.2965	1	1	0.841
3	1	101	1	3	0.3275	0.2965	0	1	0.874
3	1	102	1	3	0.3275	0.2965	0	1	0.656
3	1	103	2	3	0.3275	0.2965	1	1	0.831
3	1	104	2	3	0.3275	0.2965	0	1	0.683
3	1	105	2	3	0.3275	0.2965	0	1	0.688
3	1	106	2	3	0.3275	0.2965	1	1	0.710
3	1	107	1	3	0.3275	0.2965	1	1	0.880
3	1	108	2	3	0.3275	0.2965	1	1	0.702
3	1	109	2	1	0.3275	0.2965	0	1	0.933
3	1	110	1	1	0.3275	0.2965	0	1	0.893
3	1	111	2	1	0.3275	0.2965	1	1	0.614
3	1	112	2	1	0.3275	0.2965	1	1	0.599
3	1	113	2	1	0.3275	0.2965	0	1	0.668
3	1	114	2	1	0.3275	0.2965	1	0	0.677
3	1	115	2	1	0.3275	0.2965	1	1	0.787
3	1	116	2	1	0.3275	0.2965	1	1	0.498
3	1	117	2	1	0.3275	0.2965	1	1	0.619
3	1	118	2	1	0.3275	0.2965	0	1	0.613
3	1	119	2	1	0.3275	0.2965	0	1	0.592
3	1	120	2	1	0.3275	0.2965	0	1	0.547
3	1	121	1	1	0.3275	0.2965	1	0	2.056
3	1	122	2	1	0.3275	0.2965	1	1	0.695
3	1	123	1	1	0.3275	0.2965	1	1	0.688
3	1	124	2	1	0.3275	0.2965	1	1	0.556
3	1	125	2	1	0.3275	0.2965	0	1	0.509
3	1	126	2	1	0.3275	0.2965	0	1	0.637
3	1	127	1	1	0.3275	0.2965	0	1	0.773
3	1	128	2	1	0.3275	0.2965	0	1	0.919
3	1	129	2	1	0.3275	0.2965	0	1	0.556
3	1	130	2	1	0.3275	0.2965	0	1	0.504
3	1	131	2	1	0.3275	0.2965	0	1	0.552
3	1	132	1	1	0.3275	0.2965	1	1	0.759
3	1	133	2	1	0.3275	0.2965	1	1	0.484
3	1	134	2	1	0.3275	0.2965	0	1	0.561
3	1	135	2	1	0.3275	0.2965	0	1	0.656
3	1	136	2	1	0.3275	0.2965	0	1	0.638
3	1	137	2	1	0.3275	0.2965	0	1	0.485
3	1	138	1	1	0.3275	0.2965	0	1	0.826
3	1	139	2	1	0.3275	0.2965	1	1	0.664
3	1	140	2	1	0.3275	0.2965	1	1	0.464
3	1	141	2	1	0.3275	0.2965	1	1	0.529
3	1	142	2	1	0.3275	0.2965	0	0	0.680
3	1	143	1	1	0.3275	0.2965	0	0	0.905
3	1	144	2	1	0.3275	0.2965	1	0	0.625
3	1	145	2	1	0.3275	0.2965	1	1	0.969
3	1	146	2	1	0.3275	0.2965	1	1	0.514
3	1	147	2	1	0.3275	0.2965	1	1	0.621
3	1	148	1	1	0.3275	0.2965	1	1	0.721
3	1	149	2	1	0.3275	0.2965	0	1	0.574
3	1	150	2	1	0.3275	0.2965	0	1	0.616
3	1	151	2	1	0.3275	0.2965	1	1	0.781
3	1	152	2	1	0.3275	0.2965	1	1	0.878
3	1	153	2	1	0.3275	0.2965	0	1	0.580
3	1	154	2	1	0.3275	0.2965	0	1	0.555
3	1	155	2	1	0.3275	0.2965	1	1	0.592
3	1	156	1	1	0.3275	0.2965	1	1	0.771
3	1	157	2	1	0.3275	0.2965	1	1	0.489
3	1	158	2	1	0.3275	0.2965	0	1	0.565
3	1	159	1	1	0.3275	0.2965	0	0	0.762
3	1	160	1	1	0.3275	0.2965	1	1	0.698
3	1	161	2	1	0.3275	0.2965	0	1	0.804
3	1	162	1	1	0.3275	0.2965	0	1	0.666
3	1	163	2	1	0.3275	0.2965	0	1	0.554
3	1	164	2	1	0.3275	0.2965	1	1	0.567
3	1	165	2	1	0.3275	0.2965	1	1	0.827
3	1	166	2	1	0.3275	0.2965	0	1	0.728
3	1	167	2	1	0.3275	0.2965	1	1	0.549
3	1	168	2	1	0.3275	0.2965	1	1	0.534
3	1	169	2	1	0.3275	0.2965	1	1	0.488
3	1	170	2	3	0.3275	0.2965	1	1	0.636
3	1	171	2	1	0.3275	0.2965	0	1	0.719
3	1	172	1	2	0.3275	0.2965	1	1	0.696
3	1	173	1	2	0.3275	0.2965	0	0	0.984
3	1	174	2	2	0.3275	0.2965	1	0	0.836
3	1	175	1	3	0.3275	0.2965	0	1	1.152
3	1	176	1	1	0.3275	0.2965	0	0	1.192
3	1	177	1	2	0.3275	0.2965	1	0	1.306
3	1	178	1	2	0.3275	0.2965	0	1	1.324
3	1	179	1	3	0.3275	0.2965	1	1	1.114
3	1	180	2	2	0.3275	0.2965	0	1	0.849
3	1	181	2	1	0.3275	0.2965	1	0	0.892
3	1	182	1	2	0.3275	0.2965	0	0	0.684
3	1	183	1	1	0.3275	0.2965	0	1	0.788
3	1	184	1	2	0.3275	0.2965	1	1	1.043
3	1	185	1	3	0.3275	0.2965	0	1	0.740
3	1	186	1	2	0.3275	0.2965	1	0	0.764
3	1	187	2	1	0.3275	0.2965	0	1	0.776
3	1	188	2	1	0.3275	0.2965	1	0	0.719
3	1	189	1	2	0.3275	0.2965	0	1	1.014
3	1	190	2	3	0.3275	0.2965	0	1	0.861
3	1	191	2	2	0.3275	0.2965	1	1	0.631
3	1	192	1	3	0.3275	0.2965	1	1	1.742
3	1	193	2	3	0.3275	0.2965	0	1	0.579
3	1	194	1	3	0.3275	0.2965	0	1	0.605
3	1	195	1	2	0.3275	0.2965	1	1	0.820
3	1	196	2	1	0.3275	0.2965	1	1	0.914
3	1	197	2	1	0.3275	0.2965	1	1	0.677
3	1	198	1	2	0.3275	0.2965	0	1	0.825
3	1	199	2	3	0.3275	0.2965	1	0	0.841
3	1	200	2	3	0.3275	0.2965	0	1	0.792
3	1	201	1	2	0.3275	0.2965	1	1	5.806
3	1	202	1	2	0.3275	0.2965	1	0	1.456
3	1	203	2	1	0.3275	0.2965	1	1	0.892
3	1	204	1	2	0.3275	0.2965	0	1	0.700
3	1	205	2	1	0.3275	0.2965	0	1	0.898
3	1	206	2	1	0.3275	0.2965	0	1	0.563
3	1	207	1	2	0.3275	0.2965	1	1	0.653
3	1	208	2	3	0.3275	0.2965	0	1	0.604
3	1	209	2	1	0.3275	0.2965	0	1	0.563
3	1	210	1	2	0.3275	0.2965	0	1	1.040
3	1	211	1	3	0.3275	0.2965	0	1	0.595
3	1	212	1	3	0.3275	0.2965	1	1	0.578
3	1	213	1	2	0.3275	0.2965	0	1	0.726
3	1	214	2	1	0.3275	0.2965	0	1	0.696
3	1	215	2	1	0.3275	0.2965	0	1	0.448
3	1	216	2	3	0.3275	0.2965	1	1	0.650
3	1	217	2	3	0.3275	0.2965	1	1	0.580
3	1	218	1	1	0.3275	0.2965	1	1	0.831
3	1	219	2	2	0.3275	0.2965	0	1	0.550
3	1	220	1	1	0.3275	0.2965	1	1	0.730
3	1	221	2	1	0.3275	0.2965	0	1	0.558
3	1	222	2	1	0.3275	0.2965	1	1	0.586
3	1	223	1	3	0.3275	0.2965	1	1	0.943
3	1	224	2	1	0.3275	0.2965	1	1	0.675
3	1	225	2	1	0.3275	0.2965	0	1	0.888
3	1	226	2	1	0.3275	0.2965	1	1	0.809
3	1	227	1	1	0.3275	0.2965	1	1	0.719
3	1	228	2	3	0.3275	0.2965	0	1	0.534
3	1	229	1	2	0.3275	0.2965	1	1	0.756
3	1	230	1	2	0.3275	0.2965	0	1	0.785
3	1	231	2	1	0.3275	0.2965	1	1	0.543
3	1	232	2	2	0.3275	0.2965	1	1	0.746
3	1	233	2	1	0.3275	0.2965	1	1	0.807
3	1	234	1	3	0.3275	0.2965	0	1	0.599
3	1	235	1	3	0.3275	0.2965	0	1	0.652
3	1	236	1	2	0.3275	0.2965	0	1	0.621
3	1	237	2	1	0.3275	0.2965	0	1	0.681
3	1	238	2	3	0.3275	0.2965	1	1	0.588
3	1	239	1	1	0.3275	0.2965	0	1	0.617
3	1	240	2	1	0.3275	0.2965	0	1	0.634
3	1	241	2	2	0.3275	0.2965	0	1	0.744
3	1	242	2	1	0.3275	0.2965	0	1	0.560
3	1	243	2	3	0.3275	0.2965	0	1	0.738
3	1	244	2	3	0.3275	0.2965	0	1	0.553
3	1	245	2	1	0.3275	0.2965	1	1	0.634
3	1	246	1	1	0.3275	0.2965	1	0	0.829
3	1	247	1	2	0.3275	0.2965	0	0	0.543
3	1	248	2	3	0.3275	0.2965	1	1	0.585
3	1	249	1	3	0.3275	0.2965	1	1	0.831
3	1	250	1	3	0.3275	0.2965	0	1	0.764
3	1	251	1	2	0.3275	0.2965	1	1	0.744
3	1	252	2	2	0.3275	0.2965	0	1	0.591
3	1	253	2	1	0.3275	0.2965	1	1	0.848
3	1	254	2	1	0.3275	0.2965	1	1	0.623
3	1	255	2	3	0.3275	0.2965	1	1	0.538
3	1	256	1	2	0.3275	0.2965	1	1	0.726
3	1	257	2	2	0.3275	0.2965	1	1	0.614
3	1	258	2	1	0.3275	0.2965	1	1	0.591
3	1	259	1	3	0.3275	0.2965	1	1	0.828
3	1	260	1	1	0.3275	0.2965	0	0	0.838
3	1	261	1	2	0.3275	0.2965	0	1	1.105
3	1	262	1	2	0.3275	0.2965	0	1	0.794
3	1	263	1	2	0.3275	0.2965	0	1	0.694
3	1	264	2	1	0.3275	0.2965	0	0	0.629
3	1	265	1	2	0.3275	0.2965	1	1	0.818
3	1	266	2	3	0.3275	0.2965	0	1	0.639
3	1	267	2	1	0.3275	0.2965	0	1	0.599
3	1	268	1	2	0.3275	0.2965	0	0	0.725
3	1	269	2	3	0.3275	0.2965	1	1	1.180
3	1	270	1	3	0.3275	0.2965	1	1	0.812
3	1	271	1	3	0.3275	0.2965	1	1	0.763
3	1	272	1	2	0.3275	0.2965	1	1	0.609
3	1	273	2	1	0.3275	0.2965	0	1	0.616
3	1	274	2	1	0.3275	0.2965	1	1	0.798
3	1	275	1	3	0.3275	0.2965	0	1	0.627
3	1	276	1	2	0.3275	0.2965	1	1	1.120
3	1	277	1	2	0.3275	0.2965	0	1	0.715
3	1	278	2	1	0.3275	0.2965	0	1	0.734
3	1	279	1	2	0.3275	0.2965	1	1	1.006
3	1	280	1	2	0.3275	0.2965	1	1	0.649
3	1	281	1	3	0.3275	0.2965	1	1	0.937
3	1	282	2	3	0.3275	0.2965	1	1	0.781
3	1	283	1	2	0.3275	0.2965	1	1	0.601
3	1	284	1	2	0.3275	0.2965	0	1	0.621
3	1	285	2	2	0.3275	0.2965	0	1	0.569
3	1	286	2	1	0.3275	0.2965	1	1	0.612
3	1	287	1	1	0.3275	0.2965	0	1	0.701
3	1	288	2	3	0.3275	0.2965	0	1	0.593
3	1	289	2	1	0.3275	0.2965	1	1	0.530
3	1	290	1	2	0.3275	0.2965	1	0	0.818
3	1	291	2	1	0.3275	0.2965	0	1	0.556
3	1	292	1	3	0.3275	0.2965	1	1	0.643
3	1	293	1	3	0.3275	0.2965	0	0	0.901
3	1	294	2	2	0.3275	0.2965	1	1	0.543
3	1	295	1	3	0.3275	0.2965	1	1	0.573
3	1	296	2	1	0.3275	0.2965	1	1	0.535
3	1	297	2	2	0.3275	0.2965	0	1	0.692
3	1	298	1	1	0.3275	0.2965	0	1	0.655
3	1	299	2	1	0.3275	0.2965	0	1	0.610
3	1	300	1	2	0.3275	0.2965	0	1	0.840
3	1	301	2	1	0.3275	0.2965	0	1	0.665
3	1	302	1	3	0.3275	0.2965	0	1	0.789
3	1	303	2	3	0.3275	0.2965	0	1	0.754
3	1	304	1	2	0.3275	0.2965	1	1	0.627
3	1	305	2	1	0.3275	0.2965	0	1	0.936
3	1	306	2	1	0.3275	0.2965	1	1	0.650
3	1	307	1	2	0.3275	0.2965	0	1	0.942
3	1	308	1	2	0.3275	0.2965	1	1	0.638
3	1	309	1	3	0.3275	0.2965	0	1	0.660
3	1	310	1	2	0.3275	0.2965	1	1	0.664
3	1	311	2	1	0.3275	0.2965	0	1	0.581
3	1	312	2	2	0.3275	0.2965	1	0	0.810
3	1	313	2	1	0.3275	0.2965	0	1	0.674
3	1	314	2	3	0.3275	0.2965	1	1	0.555
3	1	315	1	2	0.3275	0.2965	0	1	0.909
3	1	316	2	1	0.3275	0.2965	0	1	0.719
3	1	317	1	2	0.3275	0.2965	0	1	0.690
3	1	318	2	1	0.3275	0.2965	0	1	0.841
3	1	319	1	3	0.3275	0.2965	1	0	0.871
3	1	320	2	1	0.3275	0.2965	1	1	0.625
3	1	321	2	3	0.3275	0.2965	0	1	0.943
3	1	322	1	2	0.3275	0.2965	0	1	0.691
3	1	323	1	2	0.3275	0.2965	0	1	2.386
3	1	324	1	2	0.3275	0.2965	1	1	0.818
3	1	325	1	2	0.3275	0.2965	1	1	0.746
3	1	326	1	2	0.3275	0.2965	0	1	0.820
3	1	327	2	1	0.3275	0.2965	1	1	0.555
3	1	328	1	1	0.3275	0.2965	1	1	0.860
3	1	329	2	3	0.3275	0.2965	1	1	0.519
3	1	330	1	3	0.3275	0.2965	0	1	0.641
3	1	331	2	3	0.3275	0.2965	1	1	0.445
3	1	332	2	1	0.3275	0.2965	1	1	0.569
3	1	333	1	2	0.3275	0.2965	1	1	0.593
3	1	334	2	1	0.3275	0.2965	1	0	0.630
3	1	335	1	1	0.3275	0.2965	1	0	1.121
3	1	336	2	3	0.3275	0.2965	0	1	0.926
